dbo,tBU2,PK__tBU2,BU2_ID,1
dbo,tBU2_New,PK_tBU2_New,ID,1
dbo,tBU3,PK__tBU3,BU3_ID,1
dbo,tBU3_New,PK_tBU3_New,ID,1
dbo,tBU4,PK__tBU4,BU4_ID,1
dbo,tBU4_New,PK_tBU4_New,ID,1
dbo,tCal_PVF,PK_tCal_PVF,PMPERIOD_ID,1
dbo,tCal_PVF,PK_tCal_PVF,EmployeeCode,2
dbo,tCalendarYear,PK_tCalendarYear,PMPeriod_ID,1
dbo,tCardStatus_Type,PK_tCardStatus_Type,STATUS_TYPE_ID,1
dbo,tCashAdvance,PK_tCashAdvance,CashAdv_ID,1
dbo,tCertificationStyle,PK_tCertificationStyle,Certification_ID,1
dbo,tChangeset,PK_tChangeset,ID,1
dbo,tChildren_Prefix,PK_tChildren_Prefix,ID,1
dbo,tColDef_PayrollExport,PK_tColDef_PayrollExport,ROWID,1
dbo,tColDef_PayrollExport,PK_tColDef_PayrollExport,SEQNO,2
dbo,tColDef_PayrollExport,PK_tColDef_PayrollExport,FieldName,3
dbo,tColDef_PayrollFormat,PK_tColDef_rPayrollName,ROWID,1
dbo,tColDef_rBILL,PK_tColDef_rBILL,SEQNO,1
dbo,tColDef_rBILL,PK_tColDef_rBILL,FieldName,2
dbo,tColDef_rEmployeeExport,PK_tColDef_rEmployeeExport,SEQNO,1
dbo,tColDef_rEmployeeExport,PK_tColDef_rEmployeeExport,FieldName,2
dbo,tColDef_rEmployeeExportNew,PK_tColDef_rEmployeeExportNew,ID,1
dbo,tColDef_rPM,PK_tColDef_rPM,SEQNO,1
dbo,tColDef_rPM,PK_tColDef_rPM,FieldName,2
dbo,tCompany,PK_tCompany,CPN_ID,1
dbo,tCondition,PK_tCondition,ConditionID,1
dbo,tControlMOD,PK_tControlMOD,EventID,1
dbo,tCostAllocation,PK_tCostAllocation,RowID,1
dbo,tCostAllocation_UserList,PK_tCostAllocation_Permission,Employeecode,1
dbo,tCostCenter,PK__tCostCenter,CostCenter_ID,1
dbo,tCostCenter_BU_Mapping,PK_tCostCenter_BU,CostCenter_ID,1
dbo,tCostCenter_BU_Mapping,PK_tCostCenter_BU,BU_ID,2
dbo,tCourse,PK_tCourse,Course_ID,1
dbo,tCourseDetail,PK_tCourseDetail,Row_ID,1
dbo,tCourseGeneration,PK_tCourseTraining,Gen_ID,1
dbo,tCourseTaking,PK_tCourseTaking,Gen_ID,1
dbo,tCourseTaking,PK_tCourseTaking,EmployeeCode,2
dbo,tData_PND1_Detail,PK_tData_PND1_Detail,ComputerName,1
dbo,tData_PND1_Detail,PK_tData_PND1_Detail,CPN_ID,2
dbo,tData_PND1_Detail,PK_tData_PND1_Detail,PID,3
dbo,tData_PND1_Detail,PK_tData_PND1_Detail,EmployeeCode,4
dbo,tDecoration,PK_tDecoration,DecorationID,1
dbo,tDecoration,PK_tDecoration,Decoration_Thai,2
dbo,tDecorationGroup,PK_tDecorationGroup,GroupID,1
dbo,tDetailAssignShiftWhirl,PK_tDetailAssignShiftWhirl,ID_DSW,1
dbo,tDL_tLeaveRequest,PK_tDL_tLeaveRequest,LRQ_ID,1
dbo,tDL_tLOG_TimeInOut,PK_tDL_tLOG_TimeInOut,LOG_ID,1
dbo,tDL_tTimeInOut,PK_tDL_tTimeInOut,EmployeeCode,1
dbo,tDL_tTimeInOut,PK_tDL_tTimeInOut,DateStamp,2
dbo,tDL_tUser,PK_tDL_tUser,UID,1
dbo,tDL_tUser_LoginStat,PK_tDL_tUser_LoginStat,RowID,1
dbo,tEmployee,PK_tEmployee,EmployeeCode,1
dbo,tEmployee_Children,PK_tEmployee_Children,ID,1
dbo,tEmployee_Decoration,PK_tEmployee_Decoration,RowID,1
dbo,tEmployee_FieldCaption,PK_tEmployee_FieldCaption,ROW_ID,1
dbo,tEmployee_New,PK_tEmployee_New,EmployeeID,1
dbo,tEmployee_OtherCard,PK_Employee_OtherCard,Id,1
dbo,tEmployee_RateP0x,PK_tEmployee_RateP0x,EmployeeCode,1
dbo,tEmployee_Temp,PK_tEmployee_Temp,EmployeeCode,1
dbo,tEmployeeAbility,PK_tEmployeeAbility,EmployeeCode,1
dbo,tEmployeeBank,PK_tEmployeeBank,BN_ID,1
dbo,tEmployeeBank,PK_tEmployeeBank,EmpCode,2
dbo,tEmployeeFilter,PK_tEmployeeFilter,SCH_ID,1
dbo,tEmployeeFilter_TRM,PK_tEmployeeFilter_TRM,SCH_ID,1
dbo,tEmployeeLevel,PK_tEmployeeLevel,EmpLevel_ID,1
dbo,tEmployeeLevel_LeaveType,PK_tEmployeeLevel_LeaveType,EMPLLT_ID,1
dbo,tEmployeePhoto,PK__tEmployeePhoto,EmployeeCode,1
dbo,tEmployeeStatus,PK_tEmployeeStatus,EMPST_ID,1
dbo,tEmployeeStatusGroup,PK__tEmployeeStatusGroup,EMPSTG_ID,1
dbo,tEmployeeTitle,PK_tEmployeeTitle,EMPTT_ID,1
dbo,tEmployeeTitle_LeaveQuota,PK_tEmployeeTitle_LeaveQuota,EMPTT_ID,1
dbo,tEmployeeType_FieldCaption,PK_tEmployeeType_FieldCaption,ROW_ID,1
dbo,tEmployeeType1,PK_tEmployeeType1,EMPTP1_ID,1
dbo,tEmployeeType2,PK_tEmployeeType2,EMPTP2_ID,1
dbo,tEmployeeType3,PK__tEmployeeType3,EMPTP3_ID,1
dbo,tEmployeeWork_Quota,PK_tEmployeeWork_Quota,EMPWQ_ID,1
dbo,tEMPTP1_2_Mapping,PK_tEMPTP1_2_Mapping,EMPTP1_ID,1
dbo,tEMPTP1_2_Mapping,PK_tEMPTP1_2_Mapping,EMPTP2_ID,2
dbo,tEMPTP2_3_Mapping,PK_tEMPTP2_3_Mapping,EMPTP2_ID,1
dbo,tEMPTP2_3_Mapping,PK_tEMPTP2_3_Mapping,EMPTP3_ID,2
dbo,tFlow,PK_tFlow,FlowID,1
dbo,tFlowPath,PK_tFlowPath,FlowPathID,1
dbo,tGLAccount,PK_tGLAccount,GL_AccNo,1
dbo,tGLAccount,PK_tGLAccount,GL_AccType,2
dbo,tGLAccount_MapField,PK_tGLAccount_MapField,SeqField,1
dbo,tGLAccount_MapField,PK_tGLAccount_MapField,GLField,2
dbo,tGroup,PK_tGroup,GroupID,1
dbo,tGUILTY_Type,PK_tGUILTY_Type,GUILTY_TYPE_ID,1
dbo,tImport_Allowances_MappingPreset,PK_tImport_Allowances_MappingPreset,MAP_ID,1
dbo,tImport_Employee_MappingPreset,PK_tImport_Employee_MappingPreset,MAP_ID,1
dbo,tImport_Leave_MappingPreset,PK_tImport_Leave_MappingPreset,MAP_ID,1
dbo,tImport_Leave_MappingPreset_New,PK_tImport_Leave_MappingPreset_New,MAP_ID,1
dbo,tImport_MappingPreset,PK_tImport_MappingPreset,MAP_ID,1
dbo,tImport_WorkPlan_MappingPreset,PK_tImport_WorkPlan_MappingPreset,MAP_ID,1
dbo,tImportPlan,PK_tTemp_ImportPlan,EmployeeCode,1
dbo,tImportPlan,PK_tTemp_ImportPlan,DateStamp,2
dbo,tImportTime_Mapping,PK_tImportTime_Mapping,ID,1
dbo,tL0x_FieldCaption,PK_tL0x_FieldCaption,ROW_ID,1
dbo,tLeaveGroup,PK_tLeaveGroup,LG_ID,1
dbo,tLeaveGroupDetail,PK_tLeaveGroupDetail,ID,1
dbo,tLeaveRequest,PK_tLeaveRequest,LRQ_ID,1
dbo,tLevel,PK_tLevel,LVID,1
dbo,tLoan,PK_tLoan,LOAN_ID,1
dbo,tLog_Batch_AutoPost_TimeSheet,PK_tLog_Batch_AutoPost_TimeSheet,LogID,1
dbo,tLOG_BU,PK_tLOG_BU,ID,1
dbo,tLOG_BU_KeyName,PK_tLOG_BU_KeyName,ID,1
dbo,tLOG_Course,PK_tLOG_Course,LOG_ID,1
dbo,tLOG_DeleteEmployee,PK_tLOG_DeleteEmployee,LOG_ID,1
dbo,tLOG_DeleteImportTime,PK_tLOG_DeleteImportTime,RowID,1
dbo,tLOG_EmployeeGUID,PK_tLOG_EmployeeGUID,ID,1
dbo,tLOG_EmployeeText,PK_tLOG_EmployeePersonalProfile,ID,1
dbo,tLOG_OTApprove,PK_tLOG_OTApprove,LOG_ID,1
dbo,tLog_OTClaim,PK_tLog_OTClaim,LogID,1
dbo,tLOG_OTClaimApprove,PK_tLOG_OTClaimApprove,LOG_ID,1
dbo,tLOG_Payroll,PK_tLOG_Payroll,LOG_ID,1
dbo,tLOG_ProcedureExec,PK_tLOG_ProcedureExec,RowID,1
dbo,tLog_Request,PK_tLog_Request,LogID,1
dbo,tLog_RetroClaim,PK_tLog_RetroClaim,LogID,1
dbo,tLOG_TimeInOut,PK_tLOG_TimeInOut,LOG_ID,1
dbo,tLOG_tProjectChargeRate,PK_tLOG_tProjectChargeRate,LOG_ID,1
dbo,tLOG_Update_Employee,PK_tLOG_Update_Employee,LOG_ID,1
dbo,tLOG_UpdateWork_BU,PK_tLOG_UpdateWork_BU,LOG_ID,1
dbo,tLOG_UpdateWork_Level,PK_tLOG_UpdateWork_Level,LOG_ID,1
dbo,tLOG_UpdateWork_Rate,PK_tLOG_UpdateWork_Rate,LOG_ID,1
dbo,tLOG_UpdateWork_Title,PK_tLOG_UpdateWork_Title,LOG_ID,1
dbo,tLOG_UserLogon_Outpay,PK_tLOG_UserLogon_Outpay,ID,1
dbo,tLogImport_Attendance,PK_tLogImport_Attendance,Log_ID,1
dbo,tLogKeyName,PK_tLogKeyName,ID,1
dbo,tLOGMidnight_OTClaimApprove,PK_tLOGMidnight_OTClaimApprove,LOG_ID,1
dbo,tLogRequest_OT_Process,PK_tLogRequest_OT_Process,RowID,1
dbo,tManager,PK_tManager,ManagerID,1
dbo,tManager_Delegated,PK_tManager_Delegated,ROWID,1
dbo,tMartialStatus,PK__tMartialStatus,MTS_ID,1
dbo,tMenuOutpayPermission,PK_tMenuOutpayPermission,Permission_ID,1
dbo,tMOD_BUChargeRate,PK_tMOD_BUChargeRate,BU1_ID,1
dbo,tMOD_BUChargeRate,PK_tMOD_BUChargeRate,BILLCHR_ID,2
dbo,tMOD_PostedBill,PK_tMOD_PostedBill,RowID,1
dbo,tMOD_PVF_REPORT,PK_tMOD_PVF_REPORT,ID,1
dbo,tMOD_PVF_REPORT,PK_tMOD_PVF_REPORT,MEMBER_ID,2
dbo,tMODBill,PK_tMODBill,BillPeriod_ID,1
dbo,tMODBill,PK_tMODBill,BU3_ID,2
dbo,tNationality,PK__tSSO_Nationality,NAT_ID,1
dbo,tOther_FieldCaption,PK_tOther_FieldCaption,ROW_ID,1
dbo,tOther1,PK__tOther1,Other1_ID,1
dbo,tOther2,PK__tOther2,Other2_ID,1
dbo,tOther3,PK__tOther3,Other3_ID,1
dbo,tOther4,PK__tOther4,Other4_ID,1
dbo,tOther5,PK__tOther5,Other5_ID,1
dbo,tOTRequest_Form,PK_tOTRequest_Form,OTRF_ID,1
dbo,tOTRequest_Form_SHFPeriod,PK_tOTRequest_Form_SHFPeriod,OTRF_SHFPeriodID,1
dbo,tOTRequest_Form_SHFPeriod,PK_tOTRequest_Form_SHFPeriod,OTRF_ID,2
dbo,tOTRequest_Form_SHFPeriod,PK_tOTRequest_Form_SHFPeriod,SHF_ID,3
dbo,tOTRequest_Time,PK__tOTRequest_Time,OT_ID,1
dbo,tOTx,PK_fOTx,OT_ID,1
