dbo,tEmployeeTitle_LeaveQuota,nL15YearQuota,decimal
dbo,tImport_Allowances_MappingPreset,nOT1,varchar
dbo,tImport_Allowances_MappingPreset,nOT1_5,varchar
dbo,tImport_Allowances_MappingPreset,nOT2,varchar
dbo,tImport_Allowances_MappingPreset,nOT3,varchar
dbo,tImport_Allowances_MappingPreset,naOT1,varchar
dbo,tImport_Allowances_MappingPreset,naOT1_5,varchar
dbo,tImport_Allowances_MappingPreset,naOT2,varchar
dbo,tImport_Allowances_MappingPreset,naOT3,varchar
dbo,tImport_Allowances_MappingPreset,nbOT1,varchar
dbo,tImport_Allowances_MappingPreset,nbOT1_5,varchar
dbo,tImport_Allowances_MappingPreset,nbOT2,varchar
dbo,tImport_Allowances_MappingPreset,nbOT3,varchar
dbo,tImport_Allowances_MappingPreset,ncOT1,varchar
dbo,tImport_Allowances_MappingPreset,ncOT1_5,varchar
dbo,tImport_Allowances_MappingPreset,ncOT2,varchar
dbo,tImport_Allowances_MappingPreset,ncOT3,varchar
dbo,tImport_Employee_MappingPreset,OT1Rate,varchar
dbo,tImport_Employee_MappingPreset,OT1_5Rate,varchar
dbo,tImport_Employee_MappingPreset,OT2Rate,varchar
dbo,tImport_Employee_MappingPreset,OT3Rate,varchar
dbo,tImport_Employee_MappingPreset,IsNotAdjPVFRate,varchar
dbo,tImport_Employee_MappingPreset,IsNotAdjPVFRate_EY,varchar
dbo,tImport_MappingPreset,nOT1,varchar
dbo,tImport_MappingPreset,OPnOT1,varchar
dbo,tImport_MappingPreset,OSnOT1,decimal
dbo,tImport_MappingPreset,nOT1_5,varchar
dbo,tImport_MappingPreset,OPnOT1_5,varchar
dbo,tImport_MappingPreset,OSnOT1_5,decimal
dbo,tImport_MappingPreset,nOT2,varchar
dbo,tImport_MappingPreset,OPnOT2,varchar
dbo,tImport_MappingPreset,OSnOT2,decimal
dbo,tImport_MappingPreset,nOT3,varchar
dbo,tImport_MappingPreset,OPnOT3,varchar
dbo,tImport_MappingPreset,OSnOT3,decimal
dbo,tImport_MappingPreset,OT1Rate,varchar
dbo,tImport_MappingPreset,OT1_5Rate,varchar
dbo,tImport_MappingPreset,OT2Rate,varchar
dbo,tImport_MappingPreset,OT3Rate,varchar
dbo,tImport_MappingPreset,nTotalIncomeForTax,varchar
dbo,tImport_MappingPreset,OPnTotalIncomeForTax,varchar
dbo,tImport_MappingPreset,OSnTotalIncomeForTax,decimal
dbo,tImport_MappingPreset,nTotalIncomeForSSOCT,varchar
dbo,tImport_MappingPreset,OPnTotalIncomeForSSOCT,varchar
dbo,tImport_MappingPreset,OSnTotalIncomeForSSOCT,decimal
dbo,tImport_MappingPreset,nTotalIncomeForPVF,varchar
dbo,tImport_MappingPreset,OPnTotalIncomeForPVF,varchar
dbo,tImport_MappingPreset,OSnTotalIncomeForPVF,decimal
dbo,tImport_MappingPreset,nTotalIncomeForTax40_2,varchar
dbo,tImport_MappingPreset,OPnTotalIncomeForTax40_2,varchar
dbo,tImport_MappingPreset,OSnTotalIncomeForTax40_2,decimal
dbo,tLOG_OTApprove,NoteApporve,varchar
dbo,tLog_OTClaim,CAL_nOT1,decimal
dbo,tLog_OTClaim,CAL_nOT1_5,decimal
dbo,tLog_OTClaim,CAL_nOT2,decimal
dbo,tLog_OTClaim,CAL_nOT3,decimal
dbo,tLog_OTClaim,Req_nOT1,decimal
dbo,tLog_OTClaim,Req_nOT1_5,decimal
dbo,tLog_OTClaim,Req_nOT2,decimal
dbo,tLog_OTClaim,Req_nOT3,decimal
dbo,tLog_OTClaim,Req_nOT1_H,decimal
dbo,tLog_OTClaim,Req_nOT1_M,decimal
dbo,tLog_OTClaim,Req_nOT1_5_H,decimal
dbo,tLog_OTClaim,Req_nOT1_5_M,decimal
dbo,tLog_OTClaim,Req_nOT2_H,decimal
dbo,tLog_OTClaim,Req_nOT2_M,decimal
dbo,tLog_OTClaim,Req_nOT3_H,decimal
dbo,tLog_OTClaim,Req_nOT3_M,decimal
dbo,tLog_OTClaim,Cal_nOT1_H,decimal
dbo,tLog_OTClaim,Cal_nOT1_M,decimal
dbo,tLog_OTClaim,Cal_nOT1_5_H,decimal
dbo,tLog_OTClaim,Cal_nOT1_5_M,decimal
dbo,tLog_OTClaim,Cal_nOT2_H,decimal
dbo,tLog_OTClaim,Cal_nOT2_M,decimal
dbo,tLog_OTClaim,Cal_nOT3_H,decimal
dbo,tLog_OTClaim,Cal_nOT3_M,decimal
dbo,tLOG_OTClaimApprove,LogOTClaimId,uniqueidentifier
dbo,tLOG_OTClaimApprove,nOT1,decimal
dbo,tLOG_OTClaimApprove,nOT1_5,decimal
dbo,tLOG_OTClaimApprove,nOT2,decimal
dbo,tLOG_OTClaimApprove,nOT3,decimal
dbo,tLOG_OTClaimApprove,Req_nOT1,decimal
dbo,tLOG_OTClaimApprove,Req_nOT1_5,decimal
dbo,tLOG_OTClaimApprove,Req_nOT2,decimal
dbo,tLOG_OTClaimApprove,Req_nOT3,decimal
