46553C3A-9396-4086-B216-1807A413574A,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00503,1,2026-09-14 10:42:49.480,,04/09/2026,04/09/2026,พัฒนาโปรแกรมบริษัท,20260904,20260904,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004771,2026-09-14 10:42:49.480,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
813A3301-F704-4E1F-B2F9-EBD7FF27D78B,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00503,1,2026-09-14 10:43:09.320,,07/09/2026,07/09/2026,พัฒนาโปรแกรมบริษัท,20260907,20260907,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004772,2026-09-14 10:43:09.320,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
1B10FDB3-9D6D-48CB-BEF2-1C6DB5B1DC16,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00503,1,2026-09-14 10:43:51.730,,08/09/2026,08/09/2026,พัฒนาโปรแกรมบริษัท,20260908,20260908,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004773,2026-09-14 10:43:51.730,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
CCB5220E-F544-4AB1-85A2-8E28D8FFB844,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00503,1,2026-09-14 10:44:12.643,,09/09/2026,09/09/2026,พัฒนาโปรแกรมบริษัท,20260909,20260909,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004774,2026-09-14 10:44:12.643,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
EF6063C0-5A6D-4B1C-BA0A-8120F306316A,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:53:55.963,,01/09/2026,01/09/2026,พัฒนาโปรแกรมบริษัท,20260901,20260901,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004775,2026-09-14 10:53:55.963,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
B24F1043-DF13-443E-9241-FBF1F027D9DB,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:54:31.360,,02/09/2026,02/09/2026,พัฒนาโปรแกรมบริษัท,20260902,20260902,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004776,2026-09-14 10:54:31.360,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
F271B390-3190-4A75-B9CA-9FBC7F5A278C,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:54:53.790,,03/09/2026,03/09/2026,พัฒนาโปรแกรมบริษัท,20260903,20260903,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004777,2026-09-14 10:54:53.790,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
0231B3A7-3057-4B9E-AA20-279FDF096C39,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:55:13.110,,04/09/2026,04/09/2026,พัฒนาโปรแกรมบริษัท,20260904,20260904,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004778,2026-09-14 10:55:13.110,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
9B8C3EBE-9EE3-41F1-9846-C83468B3502B,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:55:37.433,,07/09/2026,07/09/2026,พัฒนาโปรแกรมบริษัท,20260907,20260907,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004779,2026-09-14 10:55:37.433,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
A69694E7-06D3-472E-9FC8-3B050A62C33A,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:56:24.620,,08/09/2026,08/09/2026,พัฒนาโปรแกรมบริษัท,20260908,20260908,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004780,2026-09-14 10:56:24.620,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
F04D41B1-F921-4302-866A-4ECB59AFE033,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:56:45.107,,09/09/2026,09/09/2026,พัฒนาโปรแกรมบริษัท,20260909,20260909,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004781,2026-09-14 10:56:45.107,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
E20435C5-FBE8-4EEB-8DC8-1072FF84F55B,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:57:05.253,,10/09/2026,10/09/2026,พัฒนาโปรแกรมบริษัท,20260910,20260910,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004782,2026-09-14 10:57:05.253,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
B526A6E1-A811-4696-9EA5-4C2F5BF5E318,349D5B6C-7888-420C-8D9A-5A056A2F60F6,M00476,1,2026-09-14 10:57:37.157,,11/09/2026,11/09/2026,พัฒนาโปรแกรมบริษัท,20260911,20260911,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004783,2026-09-14 10:57:37.157,พัฒนาโปรแกรมบริษัท,,0,0,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
